Clock Amplitude: 8.50 	Wavelength: 200 	Period: 1
CellID: 1.00 	 Neighbors: 2  4  5  6
CellID: 2.00 	 Neighbors: 1  5  6  7
CellID: 3.00 	 Neighbors: 8  9
CellID: 4.00 	 Neighbors: 1  5  8  9
CellID: 5.00 	 Neighbors: 1  2  4  9
CellID: 6.00 	 Neighbors: 1  2  7
CellID: 7.00 	 Neighbors: 2  6
CellID: 8.00 	 Neighbors: 3  4  9
CellID: 9.00 	 Neighbors: 3  4  5  8
23; 1.00 ;-0.00; 0.01; 3.1569; 2.00 ;-0.00; 0.01; 3.2447; 3.00 ;1.00; 1.00; 2.6729; 4.00 ;0.00; 0.01; 2.9720; 5.00 ;0.00; 0.01; 3.0660; 6.00 ;-0.00; 0.01; 3.3294; 7.00 ;0.00; 0.01; 3.4107; 8.00 ;-0.00; 0.01; 2.7754; 9.00 ;-0.00; 0.01; 2.8751; 
24; 1.00 ;-0.00; 0.01; 3.0406; 2.00 ;-0.00; 0.01; 3.1323; 3.00 ;1.00; 1.00; 2.5386; 4.00 ;0.00; 0.01; 2.8481; 5.00 ;0.00; 0.01; 2.9458; 6.00 ;-0.00; 0.01; 3.2210; 7.00 ;0.00; 0.01; 3.3065; 8.00 ;-0.00; 0.01; 2.6444; 9.00 ;-0.00; 0.01; 2.7476; 
25; 1.00 ;-0.00; 0.01; 2.9193; 2.00 ;-0.00; 0.01; 3.0149; 3.00 ;1.00; 1.00; 2.4002; 4.00 ;0.00; 0.01; 2.7196; 5.00 ;0.00; 0.01; 2.8209; 6.00 ;-0.00; 0.01; 3.1075; 7.00 ;-0.00; 0.01; 3.1970; 8.00 ;-0.00; 0.01; 2.5092; 9.00 ;-0.00; 0.01; 2.6157; 
26; 1.00 ;-0.00; 0.01; 2.7934; 2.00 ;-0.00; 0.01; 2.8926; 3.00 ;1.00; 1.00; 2.2579; 4.00 ;0.00; 0.01; 2.5868; 5.00 ;0.00; 0.01; 2.6914; 6.00 ;0.00; 0.01; 2.9890; 7.00 ;0.00; 0.01; 3.0824; 8.00 ;-0.00; 0.01; 2.3699; 9.00 ;-0.00; 0.01; 2.4796; 
27; 1.00 ;-0.00; 0.01; 2.6630; 2.00 ;-0.00; 0.01; 2.7657; 3.00 ;1.00; 1.00; 2.1121; 4.00 ;0.00; 0.01; 2.4498; 5.00 ;0.00; 0.01; 2.5577; 6.00 ;0.00; 0.01; 2.8657; 7.00 ;-0.00; 0.01; 2.9629; 8.00 ;-0.00; 0.01; 2.2269; 9.00 ;-0.00; 0.01; 2.3395; 
28; 1.00 ;-0.00; 0.01; 2.5284; 2.00 ;-0.00; 0.01; 2.6344; 3.00 ;1.00; 1.00; 1.9628; 4.00 ;0.00; 0.01; 2.3089; 5.00 ;0.00; 0.01; 2.4198; 6.00 ;0.00; 0.01; 2.7379; 7.00 ;0.00; 0.01; 2.8386; 8.00 ;-0.00; 0.01; 2.0803; 9.00 ;-0.00; 0.01; 2.1957; 
29; 1.00 ;-0.00; 0.01; 2.3897; 2.00 ;-0.00; 0.01; 2.4989; 3.00 ;1.00; 1.00; 1.8104; 4.00 ;0.00; 0.02; 2.1643; 5.00 ;0.00; 0.01; 2.2781; 6.00 ;0.00; 0.01; 2.6056; 7.00 ;-0.00; 0.01; 2.7098; 8.00 ;-0.00; 0.01; 1.9303; 9.00 ;-0.00; 0.02; 2.0483; 
30; 1.00 ;-0.00; 0.01; 2.2471; 2.00 ;-0.00; 0.01; 2.3593; 3.00 ;1.00; 1.00; 1.6552; 4.00 ;0.00; 0.02; 2.0162; 5.00 ;0.00; 0.02; 2.1327; 6.00 ;0.00; 0.01; 2.4692; 7.00 ;0.00; 0.01; 2.5766; 8.00 ;-0.00; 0.01; 1.7773; 9.00 ;-0.00; 0.02; 1.8977; 
31; 1.00 ;-0.00; 0.02; 2.1010; 2.00 ;-0.00; 0.02; 2.2160; 3.00 ;1.00; 1.00; 1.4972; 4.00 ;0.00; 0.02; 1.8649; 5.00 ;0.00; 0.02; 1.9839; 6.00 ;0.00; 0.01; 2.3288; 7.00 ;0.00; 0.01; 2.4393; 8.00 ;-0.01; 0.02; 1.6214; 9.00 ;-0.00; 0.02; 1.7440; 
32; 1.00 ;-0.00; 0.02; 1.9515; 2.00 ;-0.00; 0.02; 2.0691; 3.00 ;1.00; 1.00; 1.3369; 4.00 ;0.00; 0.02; 1.7106; 5.00 ;0.00; 0.02; 1.8320; 6.00 ;0.00; 0.02; 2.1847; 7.00 ;0.00; 0.01; 2.2982; 8.00 ;-0.01; 0.02; 1.4629; 9.00 ;-0.00; 0.03; 1.5875; 
33; 1.00 ;-0.00; 0.02; 1.7989; 2.00 ;-0.00; 0.02; 1.9190; 3.00 ;1.00; 1.00; 1.1744; 4.00 ;0.00; 0.03; 1.5536; 5.00 ;0.00; 0.03; 1.6771; 6.00 ;0.00; 0.02; 2.0371; 7.00 ;0.00; 0.02; 2.1533; 8.00 ;-0.01; 0.02; 1.3021; 9.00 ;-0.00; 0.03; 1.4285; 
34; 1.00 ;-0.00; 0.03; 1.6434; 2.00 ;-0.00; 0.02; 1.7657; 3.00 ;1.00; 1.00; 1.0100; 4.00 ;0.00; 0.03; 1.3940; 5.00 ;0.00; 0.03; 1.5195; 6.00 ;0.00; 0.02; 1.8863; 7.00 ;0.00; 0.02; 2.0049; 8.00 ;-0.01; 0.03; 1.1392; 9.00 ;-0.00; 0.04; 1.2673; 
35; 1.00 ;-0.00; 0.03; 1.4853; 2.00 ;-0.00; 0.03; 1.6096; 3.00 ;1.00; 1.00; 0.8441; 4.00 ;0.00; 0.04; 1.2323; 5.00 ;0.00; 0.04; 1.3595; 6.00 ;0.00; 0.02; 1.7324; 7.00 ;0.00; 0.02; 1.8534; 8.00 ;-0.02; 0.03; 0.9745; 9.00 ;-0.01; 0.05; 1.1039; 
36; 1.00 ;-0.00; 0.04; 1.3248; 2.00 ;-0.00; 0.03; 1.4509; 3.00 ;1.00; 1.00; 0.6767; 4.00 ;0.00; 0.05; 1.0686; 5.00 ;0.00; 0.04; 1.1973; 6.00 ;0.00; 0.03; 1.5757; 7.00 ;0.00; 0.03; 1.6989; 8.00 ;-0.02; 0.04; 0.8082; 9.00 ;-0.01; 0.06; 0.9388; 
37; 1.00 ;-0.00; 0.05; 1.1621; 2.00 ;-0.00; 0.04; 1.2900; 3.00 ;1.00; 1.00; 0.5083; 4.00 ;0.00; 0.07; 0.9031; 5.00 ;0.00; 0.05; 1.0331; 6.00 ;0.00; 0.03; 1.4165; 7.00 ;0.00; 0.03; 1.5417; 8.00 ;-0.03; 0.05; 0.6406; 9.00 ;-0.01; 0.07; 0.7723; 
38; 1.00 ;-0.00; 0.06; 0.9976; 2.00 ;-0.00; 0.05; 1.1269; 3.00 ;1.00; 1.00; 0.3391; 4.00 ;0.00; 0.08; 0.7363; 5.00 ;0.00; 0.07; 0.8674; 6.00 ;0.00; 0.04; 1.2551; 7.00 ;0.00; 0.04; 1.3820; 8.00 ;-0.04; 0.07; 0.4720; 9.00 ;-0.02; 0.09; 0.6044; 
39; 1.00 ;-0.00; 0.07; 0.8315; 2.00 ;-0.00; 0.06; 0.9621; 3.00 ;1.00; 1.00; 0.1693; 4.00 ;0.00; 0.11; 0.5682; 5.00 ;0.00; 0.09; 0.7002; 6.00 ;0.00; 0.05; 1.0916; 7.00 ;0.00; 0.04; 1.2201; 8.00 ;-0.06; 0.09; 0.3026; 9.00 ;-0.02; 0.12; 0.4356; 
40; 1.00 ;-0.00; 0.09; 0.6641; 2.00 ;-0.00; 0.08; 0.7957; 3.00 ;1.00; 1.00; -0.0007; 4.00 ;0.00; 0.14; 0.3992; 5.00 ;0.00; 0.11; 0.5319; 6.00 ;0.00; 0.06; 0.9264; 7.00 ;0.00; 0.06; 1.0562; 8.00 ;-0.09; 0.13; 0.1328; 9.00 ;-0.03; 0.16; 0.2661; 
41; 1.00 ;-0.00; 0.12; 0.4956; 2.00 ;-0.00; 0.10; 0.6280; 3.00 ;1.00; 1.00; -0.1708; 4.00 ;0.00; 0.18; 0.2296; 5.00 ;0.00; 0.14; 0.3628; 6.00 ;0.00; 0.08; 0.7597; 7.00 ;0.00; 0.07; 0.8907; 8.00 ;-0.14; 0.18; -0.0373; 9.00 ;-0.05; 0.20; 0.0962; 
42; 1.00 ;-0.00; 0.15; 0.3264; 2.00 ;0.00; 0.12; 0.4593; 3.00 ;1.00; 1.00; -0.3405; 4.00 ;0.01; 0.23; 0.0596; 5.00 ;0.00; 0.18; 0.1931; 6.00 ;0.00; 0.10; 0.5918; 7.00 ;-0.00; 0.09; 0.7237; 8.00 ;-0.23; 0.28; -0.2073; 9.00 ;-0.05; 0.24; -0.0739; 
